Crash Number,Date Time,Year,Day Of Week,Object 1,Object 2,Street Number,Steet Name,Cross Street,Location,Latitude,Longitude,Weather,Hospitals,Gender
1500000552,4/7/2015,2015,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,COLUMBIA ST.,CAMBRIDGE ST.,COLUMBIA ST. & CAMBRIDGE ST.,42.3728981,-71.0944977,cloudy,7,2
1500000553,4/7/2015,2015,Tuesday,"SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)",BUS SEATS MORE THAN 15 PEOPLE,,SHERMAN  ST,WINSLOW ST.,SHERMAN  ST & WINSLOW ST.,42.3846016,-71.1298981,cloudy,7,2
1500000561,4/8/2015,2015,Wednesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,MASS AVE,SIDNEY ST EXT,MASS AVE & SIDNEY ST EXT,42.3628998,-71.0996017,snow,7,2
1500000555,4/8/2015,2015,Wednesday,PASSENGER CAR,,,BROADWAY STREET,CAMBRIDGE STREET,BROADWAY STREET & CAMBRIDGE STREET,42.3755989,-71.1156998,rain,7,2
1500000556,4/8/2015,2015,Wednesday,PASSENGER CAR,,,MASSACHUSETTS AVE,GLADSTONE ST,MASSACHUSETTS AVE & GLADSTONE ST,42.4005013,-71.1351013,SUNNY,7,2
1500000557,4/9/2015,2015,Thursday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,,ABERDEEN AVE,HURON AVE,ABERDEEN AVE & HURON AVE,42.3787994,-71.1473007,cloudy,7,2
1500000558,4/9/2015,2015,Thursday,PASSENGER CAR,PASSENGER CAR,,BROOKLINE ST,MEMORIAL DRIVE,BROOKLINE ST & MEMORIAL DRIVE,42.3541985,-71.1111984,SUNNY,7,2
1500000559,4/9/2015,2015,Thursday,PASSENGER CAR,PASSENGER CAR,,CAMBRIDGE STREET,SPRINGFIELD STREET,CAMBRIDGE STREET & SPRINGFIELD STREET,42.3736992,-71.100502,snow,7,2
1500000580,4/10/2015,2015,Friday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)",750,MASS AVE,,750 MASS AVE,42.3664017,-71.1054001,clear,7,2
1500000562,4/10/2015,2015,Friday,PASSENGER CAR,PASSENGER CAR,,MT. AUBURN ST,MT. AUBURN ST,MT. AUBURN ST & MT. AUBURN ST,42.3745003,-71.1503983,cloudy,7,2
1500000577,4/10/2015,2015,Friday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,MT AUBURN ST,ABERDEEN AVE,MT AUBURN ST & ABERDEEN AVE,42.3753014,-71.1457977,SUNNY,7,2
1500000563,4/10/2015,2015,Friday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",100,CAMBRIDGE PARK DRIVE,,100 CAMBRIDGE PARK DRIVE,42.3946991,-71.1449966,cloudy,7,2
1500000564,4/10/2015,2015,Friday,PASSENGER CAR,,,RIVER ST,MEMORIAL DR,RIVER ST & MEMORIAL DR,42.3614998,-71.1159973,SUNNY,7,2
1500000568,4/11/2015,2015,Saturday,PASSENGER CAR,,,GREEN STREET,PLEASANT STREET,GREEN STREET & PLEASANT STREET,42.3658981,-71.1060028,"sleet,hail,freezing rain or drizzle",7,2
1500000566,4/11/2015,2015,Saturday,PASSENGER CAR,,220,ALEWIFE BROOK PKWY,,220 ALEWIFE BROOK PKWY,42.3885994,-71.1433029,rain,7,2
1500000567,4/11/2015,2015,Saturday,PASSENGER CAR,,24,COOLIDGE AVE,,24 COOLIDGE AVE,42.3731003,-71.1399002,"sleet,hail,freezing rain or drizzle",7,2
1500000570,4/11/2015,2015,Saturday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",OTHER,415,MAIN STREET,,415 MAIN STREET,42.3625984,-71.0891037,"sleet,hail,freezing rain or drizzle",7,2
1500000571,4/11/2015,2015,Saturday,MOTORCYCLE,,,PROSPECT ST,CAMBRIDGE ST,PROSPECT ST & CAMBRIDGE ST,42.3734016,-71.0980988,"sleet,hail,freezing rain or drizzle",7,2
1500000572,4/11/2015,2015,Saturday,PASSENGER CAR,PASSENGER CAR,2372,MASSACHUSETTS AVE,,2372 MASSACHUSETTS AVE,42.3967018,-71.1295013,SUNNY,7,2
1500000573,4/11/2015,2015,Saturday,PASSENGER CAR,,,WESTERN AVE.,PUTNAM AVE,WESTERN AVE. & PUTNAM AVE,42.3644981,-71.1138992,clear,7,2
1500000575,4/11/2015,2015,Saturday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,GARDEN ST,MASS. AVE.,GARDEN ST & MASS. AVE.,42.3754997,-71.1199036,rain,7,2
1500000576,4/12/2015,2015,Sunday,PASSENGER CAR,,,HARVARD STREET,WARE STREET,HARVARD STREET & WARE STREET,42.3717995,-71.1134033,SUNNY,7,2
1500000591,4/12/2015,2015,Sunday,PASSENGER CAR,,1,WHITE ST,,1 WHITE ST,42.3890991,-71.1179962,rain,7,2
1500000578,4/13/2015,2015,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,CAMBRIDGE STREET,THIRD STREET,CAMBRIDGE STREET & THIRD STREET,42.3709984,-71.0798035,rain,7,2
1500000583,4/13/2015,2015,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,1493,CAMBRIDGE ST,,1493 CAMBRIDGE ST,42.3740997,-71.1041031,cloudy,6,2
1500000579,4/13/2015,2015,Monday,PASSENGER CAR,,274,CONCORD AVE.,,274 CONCORD AVE.,42.3834991,-71.1333008,cloudy,7,2
1500000661,4/14/2015,2015,Tuesday,,,268,RIVER STREET,,268 RIVER STREET,42.3625984,-71.1125031,cloudy,7,2
1500000581,4/14/2015,2015,Tuesday,,,,BELMONT ST,NORMAN ST,BELMONT ST & NORMAN ST,42.375,-71.1524963,rain,7,2
1500000582,4/14/2015,2015,Tuesday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,CHARLES ST,SECOND ST,CHARLES ST & SECOND ST,42.3674011,-71.0793991,rain,7,2
1500000584,4/14/2015,2015,Tuesday,PASSENGER CAR,,,HAMPSHIRE ST,TREMONT ST,HAMPSHIRE ST & TREMONT ST,42.3714981,-71.0980988,"sleet,hail,freezing rain or drizzle",7,2
1500000585,4/14/2015,2015,Tuesday,PASSENGER CAR,,20,WILSON ROAD,,20 WILSON ROAD,42.3919983,-71.148201,rain,7,2
1500000586,4/14/2015,2015,Tuesday,PASSENGER CAR,"SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)",1,WALKER STREET,,1 WALKER STREET,42.3796997,-71.1247025,SUNNY,7,2
1500000589,4/15/2015,2015,Wednesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,269,ELM STREET,,269 ELM STREET,42.3730011,-71.0953979,"sleet,hail,freezing rain or drizzle",7,2
1600000714,6/10/2016,2016,Friday,MOTORCYCLE,,1035,CAMBRIDGE ST,,1035 CAMBRIDGE ST,42.3728981,-71.0944977,SUNNY,6,2
1500000588,4/15/2015,2015,Wednesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,MOUNT AUBURN STREET,ABERDEEN AVE,MOUNT AUBURN STREET & ABERDEEN AVE,42.3753014,-71.1457977,clear,7,2
1500000595,4/16/2015,2015,Thursday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,MASS AVE,ALBANY ST,MASS AVE & ALBANY ST,42.3608017,-71.0960007,clear,7,2
1500000600,4/16/2015,2015,Thursday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,10,PLYMOUTH ST,,10 PLYMOUTH ST,42.3684998,-71.0908966,clear,7,2
1500000598,4/16/2015,2015,Thursday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,SPARKS ST,MT AUBURN ST,SPARKS ST & MT AUBURN ST,42.3746986,-71.1306,SUNNY,7,2
1500000599,4/16/2015,2015,Thursday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,1493,CAMBRIDGE STREET,,1493 CAMBRIDGE STREET,42.3740997,-71.1041031,"sleet,hail,freezing rain or drizzle",7,2
1500000601,4/16/2015,2015,Thursday,PASSENGER CAR,,9,CHAUNCY STREET,,9 CHAUNCY STREET,42.3797989,-71.1214981,cloudy,7,2
1500000617,4/17/2015,2015,Friday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,CARDINAL MEDEIROS,BINNEY,CARDINAL MEDEIROS & BINNEY,42.3676987,-71.0910034,rain,7,2
1500000604,4/17/2015,2015,Friday,PASSENGER CAR,,147,THIRD STREET,,147 THIRD STREET,42.3688011,-71.0803986,"sleet,hail,freezing rain or drizzle",7,2
1500000605,4/17/2015,2015,Friday,PASSENGER CAR,,,MASSACHUSETTS AVE.,ALBANY ST.,MASSACHUSETTS AVE. & ALBANY ST.,42.3608017,-71.0960007,cloudy,7,2
1500000606,4/18/2015,2015,Saturday,PASSENGER CAR,PASSENGER CAR,6,ELLSWORTH AVE.,,6 ELLSWORTH AVE.,42.3723984,-71.1076965,cloudy,7,2
1500000607,4/18/2015,2015,Saturday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,,CAMBRIDGE ST,FIRST ST,CAMBRIDGE ST & FIRST ST,42.3706017,-71.0768967,"sleet,hail,freezing rain or drizzle",6,2
1500000610,4/20/2015,2015,Monday,PASSENGER CAR,,,MASS AVE,ALBANY,MASS AVE & ALBANY,42.3608017,-71.0960007,cloudy,7,2
1500000611,4/20/2015,2015,Monday,PASSENGER CAR,,,MAGAZINE ST,ALLSTON ST,MAGAZINE ST & ALLSTON ST,42.3597984,-71.1102982,clear,7,2
1500000612,4/20/2015,2015,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,HAMPSHIRE STREET,TREMONT STREET,HAMPSHIRE STREET & TREMONT STREET,42.3714981,-71.0980988,"sleet,hail,freezing rain or drizzle",7,2
1500000613,4/21/2015,2015,Tuesday,PASSENGER CAR,,10,ELIOT ST.,,10 ELIOT ST.,42.3725014,-71.1216965,cloudy,7,2
1500000614,4/21/2015,2015,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,,HANCOCK STREET,HARVARD STREET,HANCOCK STREET & HARVARD STREET,42.3699989,-71.1069031,cloudy,7,2
1500000615,4/21/2015,2015,Tuesday,"SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)",,555,CAMBRIDGE ST,,555 CAMBRIDGE ST,42.3717003,-71.0855026,cloudy,6,2
1500000616,4/21/2015,2015,Tuesday,PASSENGER CAR,,,MAGAZINE ST,COTTAGE ST,MAGAZINE ST & COTTAGE ST,42.3630981,-71.1066971,"sleet,hail,freezing rain or drizzle",7,2
1500000618,4/22/2015,2015,Wednesday,PASSENGER CAR,,1912,MASS AVE,,1912 MASS AVE,42.3889008,-71.1196976,"sleet,hail,freezing rain or drizzle",7,2
1500000622,4/24/2015,2015,Friday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",316,HURON AVE,,316 HURON AVE,42.3814011,-71.1365967,"sleet,hail,freezing rain or drizzle",7,2
1500000623,4/24/2015,2015,Friday,OTHER,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",153,APPLETON ST,,153 APPLETON ST,42.3816986,-71.1341019,rain,7,2
1500000624,4/25/2015,2015,Saturday,PASSENGER CAR,,1030,CAMBRIDGE ST,,1030 CAMBRIDGE ST,42.3728981,-71.0942993,cloudy,6,2
1500000626,4/26/2015,2015,Sunday,PASSENGER CAR,PASSENGER CAR,136,HANCOCK STREET,,136 HANCOCK STREET,42.3699989,-71.1069031,"sleet,hail,freezing rain or drizzle",7,2
1500000627,4/26/2015,2015,Sunday,PASSENGER CAR,,260,GREEN STREET,,260 GREEN STREET,42.3642006,-71.1032028,"sleet,hail,freezing rain or drizzle",7,2
1500000628,4/26/2015,2015,Sunday,PASSENGER CAR,,543,PUTNAM AVE,,543 PUTNAM AVE,42.3577003,-71.1085968,"sleet,hail,freezing rain or drizzle",7,2
1500000631,4/27/2015,2015,Monday,TRACTOR / SEMI-TRIALER,PASSENGER CAR,,WESTERN AVENUE,BLACKSTONE STREET,WESTERN AVENUE & BLACKSTONE STREET,42.364399,-71.1147995,SUNNY,7,2
1500000638,4/27/2015,2015,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,CAMBRIDGE ST,CARDINAL MEDEIROS AVE,CAMBRIDGE ST & CARDINAL MEDEIROS AVE,42.3721008,-71.088501,cloudy,6,2
1500000632,4/27/2015,2015,Monday,"SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)",,12,MAY ST,,12 MAY ST,42.3788986,-71.153801,SUNNY,7,2
1500000637,4/27/2015,2015,Monday,PASSENGER CAR,,31,JACKSON PL,,31 JACKSON PL,42.3931999,-71.1350021,cloudy,7,2
1500000633,4/27/2015,2015,Monday,"SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)",,109,CUSHING ST,,109 CUSHING ST,42.3778992,-71.1520996,cloudy,7,2
1500000639,4/27/2015,2015,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",19,ARROW STREET,,19 ARROW STREET,42.3713989,-71.1154022,"sleet,hail,freezing rain or drizzle",7,2
1500000640,4/28/2015,2015,Tuesday,PASSENGER CAR,"SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)",,MASS AVE,MASS AVE,MASS AVE & MASS AVE,42.4014015,-71.1369019,SUNNY,7,2
1500000641,4/28/2015,2015,Tuesday,PASSENGER CAR,PASSENGER CAR,,WESTERN AVE,KINNAIRD,WESTERN AVE & KINNAIRD,42.3648987,-71.1090012,SUNNY,7,2
1500000642,4/28/2015,2015,Tuesday,PASSENGER CAR,,19,CHANNING STREET,,19 CHANNING STREET,42.375,-71.1352997,cloudy,7,2
1500000653,5/1/2015,2015,Friday,PASSENGER CAR,PASSENGER CAR,101,BRATTLE STREET,,101 BRATTLE STREET,42.3763008,-71.1260986,"sleet,hail,freezing rain or drizzle",7,2
1500000654,5/2/2015,2015,Saturday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",179,SHERMAN ST,,179 SHERMAN ST,42.3922997,-71.1327972,cloudy,7,2
1500000655,5/2/2015,2015,Saturday,PASSENGER CAR,PASSENGER CAR,2409,MASS AVE,,2409 MASS AVE,42.3973999,-71.1303024,"sleet,hail,freezing rain or drizzle",7,2
1500000656,5/2/2015,2015,Saturday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,321,BROADWAY,,321 BROADWAY,42.3697014,-71.1019974,SUNNY,7,2
1500000659,5/2/2015,2015,Saturday,PASSENGER CAR,PASSENGER CAR,,RIVER ST,FRANKLIN,RIVER ST & FRANKLIN,42.3648987,-71.1057968,"sleet,hail,freezing rain or drizzle",7,2
1500000660,5/2/2015,2015,Saturday,PASSENGER CAR,PASSENGER CAR,31,PLYMOUTH STREET,,31 PLYMOUTH STREET,42.3688011,-71.0920029,cloudy,7,2
1500000663,5/3/2015,2015,Sunday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,578,CAMBRIDGE ST,,578 CAMBRIDGE ST,42.3717995,-71.0859985,cloudy,6,2
1500000662,5/3/2015,2015,Sunday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,,BROADWAY,WINDSOR ST.,BROADWAY & WINDSOR ST.,42.3670998,-71.0953979,cloudy,7,2
1500000664,5/3/2015,2015,Sunday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,MASS AVE,PLEASANT ST,MASS AVE & PLEASANT ST,42.3664017,-71.1054001,cloudy,7,2
1500000665,5/3/2015,2015,Sunday,PASSENGER CAR,,,ASH ST.,BRATTLE ST.,ASH ST. & BRATTLE ST.,42.3759003,-71.1244965,"sleet,hail,freezing rain or drizzle",7,2
1500000666,5/3/2015,2015,Sunday,PASSENGER CAR,,78,BERKSHIRE ST,,78 BERKSHIRE ST,42.3703003,-71.0908966,"sleet,hail,freezing rain or drizzle",7,2
1500000667,5/4/2015,2015,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,1760A,MASS AVE,,1760A MASS AVE,42.3848991,-71.1194,clear,7,2
1500000669,5/4/2015,2015,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,,PUTNAM AVE,FLAG STREET,PUTNAM AVE & FLAG STREET,42.3676987,-71.1135025,"sleet,hail,freezing rain or drizzle",7,2
1500000673,5/4/2015,2015,Monday,PASSENGER CAR,,,HURON AVE,GROZIER RD,HURON AVE & GROZIER RD,42.3805008,-71.1423035,"sleet,hail,freezing rain or drizzle",7,2
1500000674,5/4/2015,2015,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,EXETER PK,MASS AVE,EXETER PK & MASS AVE,42.3848,-71.1194,rain,7,2
1500000675,5/5/2015,2015,Tuesday,"SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)",,,CONCORD AVE,SMITH PLACE,CONCORD AVE & SMITH PLACE,42.3900986,-71.1507034,SUNNY,7,2
1500000677,5/6/2015,2015,Wednesday,PASSENGER CAR,PASSENGER CAR,19,BIGELOW ST,,19 BIGELOW ST,42.3681984,-71.1052017,cloudy,7,2
1500000678,5/6/2015,2015,Wednesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,SIDNEY ST,PACIFIC ST,SIDNEY ST & PACIFIC ST,42.3604012,-71.1025009,"sleet,hail,freezing rain or drizzle",7,2
1500000679,5/6/2015,2015,Wednesday,PASSENGER CAR,,55,FIRST ST,,55 FIRST ST,42.3690987,-71.077301,rain,7,2
1500000680,5/6/2015,2015,Wednesday,PASSENGER CAR,,21,JEFFERSON ST,,21 JEFFERSON ST,42.3730011,-71.0891037,cloudy,7,2
1500000682,5/6/2015,2015,Wednesday,,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,PROSPECT STREET,MASS AVE,PROSPECT STREET & MASS AVE,42.3656006,-71.1039963,cloudy,7,2
1500000683,5/6/2015,2015,Wednesday,PASSENGER CAR,BUS SEATS MORE THAN 15 PEOPLE,,MASSACHUSETTS AVE,VASSER STREET,MASSACHUSETTS AVE & VASSER STREET,42.360199,-71.094902,SUNNY,7,2
1500000684,5/7/2015,2015,Thursday,PASSENGER CAR,,,CAMBRIDGE ST,HAMPSHIRE ST,CAMBRIDGE ST & HAMPSHIRE ST,42.3736992,-71.1007996,"sleet,hail,freezing rain or drizzle",6,2
1500000686,5/7/2015,2015,Thursday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,DEWOLFE ST,MILL ST,DEWOLFE ST & MILL ST,42.3699989,-71.1167984,SUNNY,7,2
1500000687,5/7/2015,2015,Thursday,PASSENGER CAR,,743,MASSACHUSETTS,,743 MASSACHUSETTS,42.3662987,-71.1051025,SUNNY,7,2
1500000688,5/7/2015,2015,Thursday,PASSENGER CAR,,,MASSACHUSETTS AVE,SIDNEY ST,MASSACHUSETTS AVE & SIDNEY ST,42.3628998,-71.0996017,cloudy,7,2
1500000689,5/7/2015,2015,Thursday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,375A,HARVARD STREET,,375A HARVARD STREET,42.3716011,-71.1125031,rain,7,2
1500000690,5/7/2015,2015,Thursday,OTHER,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,SIDNEY ST,CHESTNUT ST,SIDNEY ST & CHESTNUT ST,42.3558998,-71.1074982,SUNNY,7,2
1500000691,5/8/2015,2015,Friday,PASSENGER CAR,PASSENGER CAR,,BENNETT STREET,ELOIT STREET,BENNETT STREET & ELOIT STREET,42.3722992,-71.1219025,SUNNY,7,2
1500000692,5/8/2015,2015,Friday,PASSENGER CAR,,125,HAMPSHIRE ST,,125 HAMPSHIRE ST,42.3702011,-71.0964966,cloudy,7,2
1500000693,5/8/2015,2015,Friday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,,HARVARD ST,NORFOLK ST,HARVARD ST & NORFOLK ST,42.3675995,-71.0997009,cloudy,7,2
1500000698,5/8/2015,2015,Friday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",23,LEONARD AVE,,23 LEONARD AVE,42.3763008,-71.1054001,snow,7,2
1500000700,5/9/2015,2015,Saturday,PASSENGER CAR,PASSENGER CAR,81,OXFORD STREET,,81 OXFORD STREET,42.3819008,-71.1163025,SUNNY,7,2
1500000699,5/9/2015,2015,Saturday,PASSENGER CAR,,107,PORTLAND STREET,,107 PORTLAND STREET,42.364399,-71.0929031,SUNNY,7,2
1500000702,5/9/2015,2015,Saturday,PASSENGER CAR,,1137,MASS AVE,,1137 MASS AVE,42.3711014,-71.1141968,"sleet,hail,freezing rain or drizzle",7,2
1500000705,5/10/2015,2015,Sunday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,22,CRAIGIE STREET,,22 CRAIGIE STREET,42.3782997,-71.129097,snow,7,2
1500000707,5/11/2015,2015,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,220,ALEWIFE BROOK PKWY,,220 ALEWIFE BROOK PKWY,42.3885994,-71.1433029,cloudy,7,2
1500000709,5/11/2015,2015,Monday,TRACTOR / SEMI-TRIALER,,1737,MASS AVE,,1737 MASS AVE,42.3843994,-71.1194,snow,7,2
1500000710,5/11/2015,2015,Monday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",415,MAIN STREET,,415 MAIN STREET,42.3625984,-71.0891037,snow,7,2
1500000711,5/11/2015,2015,Monday,"SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)",PASSENGER CAR,,JFK,SOUTH ST,JFK & SOUTH ST,42.3716011,-71.120903,cloudy,7,2
1500000713,5/12/2015,2015,Tuesday,SINGLE UNIT TRUCK (3 0R MORE AXLES),"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",154,AMORY STREET,,154 AMORY STREET,42.3727989,-71.0998001,snow,7,2
1500000716,5/13/2015,2015,Wednesday,PASSENGER CAR,PASSENGER CAR,1334,CAMBRIDGE STREET,,1334 CAMBRIDGE STREET,42.3736,-71.0997009,"sleet,hail,freezing rain or drizzle",7,2
1500000719,5/14/2015,2015,Thursday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,MT AUBURN ST.,SPARKS ST,MT AUBURN ST. & SPARKS ST,42.3746986,-71.1306,SUNNY,7,2
1500000721,5/14/2015,2015,Thursday,PASSENGER CAR,,10,FARWELL PLACE,,10 FARWELL PLACE,42.3744011,-71.1219025,snow,7,2
1500000722,5/14/2015,2015,Thursday,PASSENGER CAR,PASSENGER CAR,1246,MASS AVENUE,,1246 MASS AVENUE,42.3726006,-71.1159973,SUNNY,7,2
1500000723,5/15/2015,2015,Friday,PASSENGER CAR,,,BROADWAY,COLUMBIA ST,BROADWAY & COLUMBIA ST,42.3679008,-71.0973969,snow,7,2
1500000726,5/16/2015,2015,Saturday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,RINDGE AVE,YERXA RD,RINDGE AVE & YERXA RD,42.3930016,-71.129097,"sleet,hail,freezing rain or drizzle",7,2
1500000727,5/16/2015,2015,Saturday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,250,FRESHPOND PARKWAY,,250 FRESHPOND PARKWAY,42.3825989,-71.1430969,clear,7,2
3416,5/16/2015,2015,Saturday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,22,WASHINGTON STREET,,22 WASHINGTON STREET,42.3848991,-71.1229019,SUNNY,7,2
1500000728,5/16/2015,2015,Saturday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,22,WASHINGTON STREET,,22 WASHINGTON STREET,42.3848991,-71.1229019,cloudy,7,2
1500000729,5/16/2015,2015,Saturday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",OTHER,198,ALEWIFE BROOK PARKWAY,,198 ALEWIFE BROOK PARKWAY,42.3899002,-71.1423035,"sleet,hail,freezing rain or drizzle",7,2
1500000730,5/16/2015,2015,Saturday,PASSENGER CAR,,101,THIRD ST,,101 THIRD ST,42.3697014,-71.0802002,SUNNY,7,2
1500000733,5/17/2015,2015,Sunday,PASSENGER CAR,PASSENGER CAR,3,LINNAEAN ST,,3 LINNAEAN ST,42.3848991,-71.1194,"sleet,hail,freezing rain or drizzle",7,2
1500000734,5/18/2015,2015,Monday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,MASSACHUSETTS AV,COGSWELL AV,MASSACHUSETTS AV & COGSWELL AV,42.3917999,-71.1239014,clear,7,2
1500000845,5/18/2015,2015,Monday,PASSENGER CAR,PASSENGER CAR,,MASS. AVE. @ BOW ST.,,MASS. AVE. @ BOW ST.,42.3722,-71.1156006,cloudy,7,2
1500000737,5/18/2015,2015,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",47,WHITE STREET,,47 WHITE STREET,42.3895988,-71.1171036,SUNNY,7,2
1500000738,5/19/2015,2015,Tuesday,PASSENGER CAR,,,WILLIAMS STREET,MAGAZINE STREET,WILLIAMS STREET & MAGAZINE STREET,42.3634987,-71.1062012,cloudy,7,2
1500000740,5/19/2015,2015,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",BUS SEATS MORE THAN 15 PEOPLE,1629,CAMBRIDGE ST,,1629 CAMBRIDGE ST,42.3748016,-71.1094971,SUNNY,6,2
1500000741,5/19/2015,2015,Tuesday,PASSENGER CAR,PASSENGER CAR,,CARDINAL MEDEIROS AVENUE,BRISTOL STREET,CARDINAL MEDEIROS AVENUE & BRISTOL STREET,42.3676987,-71.0910034,cloudy,7,2
1500000742,5/19/2015,2015,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,1432,MASS AVE,,1432 MASS AVE,42.3740005,-71.1188965,cloudy,7,2
